# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
209096.991	2413	0	23	0	22421845.210	117827591.326	1055.3	23	0	0x01	sky
209096.991	2413	0	25	0	21461594.530	112781440.084	-2509.5	22	0	0x01	sky
209096.991	2413	0	3	0	-67458239.884	-354495447.128	-2836.4	30	1380	0x03	synth
209096.991	2413	0	7	0	-65503140.096	-344221325.084	-4223.7	26	0	0x01	synth
209096.991	2413	0	8	0	-67256016.184	-353432769.477	-755.6	30	1380	0x03	synth
209096.991	2413	0	23	3	22421852.274	91813736.343	806.5	18	0	0x01	sky
209097.991	2413	0	12	0	21535889.639	113171862.919	-3218.4	25	0	0x01	sky
209097.991	2413	0	15	0	18107826.466	95157274.764	1591.5	33	64500	0x0f	sky
209097.991	2413	0	24	0	22767148.964	119642174.597	1587.7	26	0	0x01	sky
209097.991	2413	0	23	0	22421644.371	117826535.502	1056.1	23	0	0x01	sky
209097.991	2413	0	25	0	21462070.472	112783940.901	-2506.5	22	0	0x01	sky
209097.991	2413	0	3	0	-67457697.469	-354492613.732	-2830.4	29	2380	0x03	synth
209097.991	2413	0	7	0	-65502335.484	-344217096.737	-4219.4	26	0	0x01	synth
209097.991	2413	0	8	0	-67255871.673	-353432016.919	-749.0	29	2380	0x03	synth
209097.991	2413	0	23	3	22421651.583	91812914.786	822.4	17	0	0x01	sky
209098.991	2413	0	12	0	21536502.749	113175085.772	-3219.5	25	0	0x01	sky
209098.991	2413	0	15	0	18107523.551	95155683.570	1590.9	34	64500	0x0f	sky
209098.991	2413	0	24	0	22766848.074	119640593.605	1588.5	27	280	0x03	sky
209098.991	2413	0	23	0	22421444.674	117825486.890	1041.6	23	0	0x01	sky
209098.991	2413	0	25	0	21462548.456	112786453.018	-2497.4	23	0	0x01	sky
209098.991	2413	0	3	0	-67457156.009	-354489748.001	-2837.3	31	400	0x03	synth
209098.991	2413	0	7	0	-65501532.127	-344212875.226	-4225.8	26	420	0x03	synth
209098.991	2413	0	8	0	-67255725.783	-353431224.551	-756.1	30	440	0x03	synth
