# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
212149.987	2413	0	8	0	18655736.608	98036554.792	-1994.3	34	16260	0x07	synth
212149.987	2413	0	29	0	17232154.094	90555580.914	-1522.9	24	0	0x01	sky
212149.987	2413	0	7	0	20417027.117	107292193.837	-5463.3	30	7900	0x0f	synth
212149.987	2413	0	23	3	20503892.695	83960012.460	-532.7	23	0	0x01	sky
212149.987	2413	0	25	3	21488100.388	87990178.744	-2885.5	23	0	0x01	sky
212150.987	2413	0	12	0	21791462.664	114514908.548	-3810.3	24	0	0x01	sky
212150.987	2413	0	15	0	16212878.022	85199248.564	-1399.2	25	0	0x01	sky
212150.987	2413	0	25	0	21488796.392	112924387.167	-3705.6	23	0	0x01	sky
212150.987	2413	0	23	0	20504007.422	107749286.244	-685.5	17	0	0x01	sky
212150.987	2413	0	4	0	19258212.463	101202582.491	-3253.2	33	10700	0x07	synth
212150.987	2413	0	3	0	18459323.039	97004390.023	-4080.0	34	17260	0x07	synth
212150.987	2413	0	8	0	18656117.246	98038554.741	-1996.9	34	17260	0x07	synth
212150.987	2413	0	29	0	17232444.548	90557107.001	-1530.7	23	0	0x01	sky
212150.987	2413	0	7	0	20418067.820	107297669.932	-5471.6	30	0	0x01	synth
212150.987	2413	0	23	3	20504022.316	83960543.294	-529.8	23	0	0x01	sky
212150.987	2413	0	25	3	21488805.593	87993066.556	-2887.1	23	0	0x01	sky
212151.987	2413	0	12	0	21792188.238	114518721.926	-3809.4	23	0	0x01	sky
212151.987	2413	0	15	0	16213145.706	85200655.048	-1399.6	25	0	0x01	sky
212151.987	2413	0	25	0	21489501.941	112928094.538	-3704.5	23	0	0x01	sky
212151.987	2413	0	23	0	20504136.368	107749963.191	-690.9	17	0	0x01	sky
212151.987	2413	0	4	0	19258832.399	101205839.601	-3257.8	33	11700	0x07	synth
212151.987	2413	0	3	0	18460100.153	97008473.367	-4083.9	34	18260	0x07	synth
212151.987	2413	0	8	0	18656498.171	98040555.737	-2001.8	34	18260	0x07	synth
212151.987	2413	0	29	0	17232735.896	90558637.871	-1527.1	23	0	0x01	sky
212151.987	2413	0	7	0	20419106.597	107303128.570	-5469.1	30	800	0x03	synth
212151.987	2413	0	23	3	20504151.586	83961073.001	-530.7	23	0	0x01	sky
212151.987	2413	0	25	3	21489510.344	87995952.067	-2886.7	24	0	0x01	sky
212152.987	2413	0	12	0	21792912.370	114522527.185	-3805.8	23	0	0x01	sky
212152.987	2413	0	15	0	16213412.354	85202056.805	-1398.9	25	0	0x01	sky
212152.987	2413	0	25	0	21490206.662	112931797.326	-3703.5	23	0	0x01	sky
212152.987	2413	0	23	0	20504268.558	107750658.236	-691.5	17	0	0x01	sky
212152.987	2413	0	4	0	19259452.849	101209098.906	-3262.3	33	12700	0x07	synth
212152.987	2413	0	3	0	18460877.620	97012558.969	-4089.0	34	19260	0x07	synth
212152.987	2413	0	8	0	18656879.286	98042558.789	-2005.5	34	19260	0x07	synth
212152.987	2413	0	29	0	17233024.651	90560155.502	-1530.9	23	0	0x01	sky
212152.987	2413	0	7	0	20420144.863	107308585.360	-5473.4	30	700	0x03	synth
212152.987	2413	0	23	3	20504280.218	83961599.377	-530.4	22	0	0x01	sky
212152.987	2413	0	25	3	21490215.381	87998839.237	-2885.2	24	0	0x01	sky
212153.987	2413	0	12	0	21793637.165	114526335.948	-3809.6	22	0	0x01	sky
212153.987	2413	0	15	0	16213682.755	85203476.956	-1401.4	25	0	0x01	sky
212153.987	2413	0	25	0	21490910.736	112935497.445	-3705.6	23	0	0x01	sky
212153.987	2413	0	23	0	20504398.612	107751341.593	-677.5	17	0	0x01	sky
212153.987	2413	0	4	0	19260073.475	101212358.651	-3257.5	33	13700	0x07	synth
212153.987	2413	0	3	0	18461655.243	97016644.980	-4084.2	34	20260	0x07	synth
212153.987	2413	0	8	0	18657260.588	98044562.181	-2001.1	34	20260	0x07	synth
212153.987	2413	0	29	0	17233316.376	90561688.043	-1530.4	22	0	0x01	sky
212153.987	2413	0	7	0	20421187.842	107314056.362	-5468.2	30	1700	0x03	synth
212153.987	2413	0	23	3	20504410.073	83962130.918	-530.0	23	0	0x01	sky
212153.987	2413	0	25	3	21490920.030	88001724.041	-2886.5	24	0	0x01	sky
212154.987	2413	0	12	0	21794362.400	114530146.590	-3806.3	22	0	0x01	sky
212154.987	2413	0	15	0	16213950.137	85204882.729	-1401.4	25	0	0x01	sky
212154.987	2413	0	25	0	21491615.959	112939203.230	-3701.9	23	0	0x01	sky
