# UBX-RXM-RAWX — Raw pseudorange measurements
# rcvTow	week	gnssId	svId	sigId	prMes	cpMes	doMes	cno	locktime	trkStat	group
291704.000	2412	0	12	0	-185173943816.979	-973095642625.385	-2479.7	27	9106	0x0f	sky
291704.000	2412	0	5	0	-185175515610.082	-973103902442.472	-584.2	25	0	0x01	sky
291704.000	2412	0	13	0	-185174065525.943	-973096282198.551	2350.6	23	0	0x01	sky
291705.000	2412	0	7	0	21603417.854	113526722.614	-2457.8	35	11566	0x0f	synth
291705.000	2412	0	8	0	22404568.148	117736796.624	-1991.0	34	11006	0x0f	synth
291705.000	2412	0	12	0	-185173943345.056	-973095640145.028	-2480.8	27	10106	0x0f	sky
291705.000	2412	0	5	0	-185175515499.168	-973103901859.604	-584.6	25	0	0x01	sky
291705.000	2412	0	13	0	-185174065973.787	-973096284552.409	2347.4	22	0	0x01	sky
291706.000	2412	0	7	0	21603885.906	113529182.019	-2452.4	35	12566	0x0f	synth
291706.000	2412	0	8	0	22404947.757	117738790.920	-1987.8	34	12006	0x0f	synth
291706.000	2412	0	12	0	-185173942871.695	-973095637664.370	-2480.8	28	11106	0x0f	sky
291706.000	2412	0	5	0	-185175515388.767	-973103901279.333	-584.8	25	0	0x01	sky
291706.000	2412	0	13	0	-185174066421.810	-973096286906.141	2349.4	22	0	0x01	sky
291707.000	2412	0	7	0	21604354.542	113531644.432	-2461.0	36	13566	0x0f	synth
291707.000	2412	0	8	0	22405327.795	117740788.239	-1996.0	34	13006	0x0f	synth
291707.000	2412	0	12	0	-185173942399.603	-973095635183.296	-2481.5	27	12106	0x0f	sky
291707.000	2412	0	5	0	-185175515277.362	-973103900693.682	-584.8	25	0	0x01	sky
291707.000	2412	0	13	0	-185174066869.028	-973096289256.597	2350.3	23	0	0x01	sky
291708.000	2412	0	7	0	21604820.903	113534094.456	-2458.5	38	14566	0x0f	synth
291708.000	2412	0	8	0	22405705.596	117742773.210	-1993.1	36	14006	0x0f	synth
291708.000	2412	0	12	0	-185173941928.834	-973095632701.771	-2482.3	28	13106	0x0f	sky
291708.000	2412	0	5	0	-185175515166.690	-973103900112.484	-585.2	26	0	0x01	sky
